date,High people,High planet,High prosperity,Low people
2021-08-31,-0.23814708816635075,0.38019445769237187,-0.020759843013268053,0.28076009429373305
2021-09-30,-0.32624800735138404,0.3888470218879833,0.08733464218507916,0.27670734795622404
2021-10-29,-0.35305409355152456,0.38427789404171203,0.05074781965315775,0.2598909242892361
2021-11-30,-0.3541725000419747,0.31580164535028077,0.03908474585963273,0.2028163269069871
2021-12-31,-0.3359810275241466,0.38771696560662716,0.07904923982480197,0.26642053138042515
2022-01-31,-0.3995196853299987,0.405571388419317,0.05871158785322529,0.26079316686205095
2022-02-28,-0.3394844555422709,0.47312456136005515,0.27461450072561755,0.3149058151786348
2022-03-31,-0.3030061393536951,0.4092080240136714,0.2691751191884929,0.296996357945318
2022-04-29,-0.2888455957026522,0.5458839368569958,0.35602340101182445,0.377589224469427
2022-05-31,-0.2827217302087509,0.46445262310491725,0.29809626997595257,0.31487174790664274
2022-06-30,-0.17144775308217702,0.3465781767980977,0.2499378039376181,0.24828739170225467
2022-07-29,-0.23124458693133637,0.3517813640453313,0.24719308363400125,0.22796899868430012
2022-08-31,-0.21383107272627785,0.3301074387079554,0.22460661678706284,0.22955034305858626
2022-09-30,-0.16507195604206232,0.23884436615990456,0.27544545034787027,0.1363747496376242
2022-10-31,-0.22312675492224782,0.1790717553246451,0.21777491683455547,0.09227498886681465
2022-11-30,-0.247086681973732,0.2301784956971239,0.2019067206553749,0.14088197264489344
2022-12-30,-0.1810593411744536,0.2346702363526083,0.16928441953362822,0.12223196054173857
2023-01-31,-0.18871031527201104,0.3100601776851421,0.17116053415562388,0.20825642126906999
2023-02-28,-0.1431784291398534,0.3378022625931245,0.1956611558308502,0.22886156962248905
2023-03-31,-0.08809416821622358,0.33513297921144003,0.18268548889064015,0.2176162924446077
2023-04-28,-0.07078361270078115,0.32777610847599303,0.16610457624246333,0.21638713065725096
2023-05-31,-0.10884023614750446,0.2503829590628859,0.08474827995888418,0.1536578609825246
2023-06-30,-0.058650397254761344,0.326095670881992,0.13372848662842393,0.2370861462500059
2023-07-31,-0.06076648171676366,0.19864691051960465,0.09799200074970607,0.15815673761640078
